"Dataset:","LGBTI","","","","","",""
"Theme:","Discrimination","","","","","",""
"","","","","","","",""
"[1]: = not available due to small sample size","","","","","","",""
"[2]: = missing value","","","","","","",""
"Source of Data:","Placeholder","","","","","",""
"Last update:","4/1/2020","","","","","",""
"Hyperlink to the variable:","fra-demo-app4.eurodyn.com/en/data-and-maps/2020/lgbti-survey-data-explorer?plot=heatMap&topic=2. Discrimination&superSubset=0--All&subset=AllSubset&subsetValue=0. All","","","","","",""
"General Disclaimer of the FRA website:","http://fra.europa.eu/en/terms-and-conditions","","","","","",""
"Subset Value:","All","","","","","",""
"","","","","","","",""
"CountryCode","target_group","subset","question_code","question_label","answer","percentage","notes"
"Portugal","All","All","DEXaware_suporg","","Yes","68",""
"Portugal","All","All","DEXaware_suporg","","No","32",""
"Romania","All","All","DEXaware_suporg","","Yes","64",""
"Romania","All","All","DEXaware_suporg","","No","36",""
"Sweden","All","All","DEXaware_suporg","","Yes","77",""
"Sweden","All","All","DEXaware_suporg","","No","23",""
"Slovenia","All","All","DEXaware_suporg","","Yes","74",""
"Slovenia","All","All","DEXaware_suporg","","No","26",""
"Slovakia","All","All","DEXaware_suporg","","Yes","51",""
"Slovakia","All","All","DEXaware_suporg","","No","49",""
"United Kingdom","All","All","DEXaware_suporg","","Yes","57",""
"United Kingdom","All","All","DEXaware_suporg","","No","43",""
"EU-28","All","All","DEXaware_suporg","","Yes","66",""
"EU-28","All","All","DEXaware_suporg","","No","34",""
"North Macedonia","All","All","DEXaware_suporg","","Yes","69",""
"North Macedonia","All","All","DEXaware_suporg","","No","31",""
"Serbia","All","All","DEXaware_suporg","","Yes","68",""
"Serbia","All","All","DEXaware_suporg","","No","32",""
"Austria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","6",""
"Austria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","20",""
"Austria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"Austria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","45",""
"Belgium","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","9",""
"Belgium","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","24",""
"Belgium","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","30",""
"Belgium","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","38",""
"Bulgaria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"Bulgaria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","13",""
"Bulgaria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","26",""
"Bulgaria","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","51",""
"Cyprus","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","12",""
"Cyprus","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"Cyprus","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","31",""
"Cyprus","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","41",""
"Czechia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","12",""
"Czechia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","21",""
"Czechia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"Czechia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","38",""
"Germany","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","7",""
"Germany","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","18",""
"Germany","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"Germany","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","46",""
"Denmark","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"Denmark","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","25",""
"Denmark","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"Denmark","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","35",""
"Estonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","5",""
"Estonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"Estonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","33",""
"Estonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","46",""
"Greece","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","8",""
"Greece","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","20",""
"Greece","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","32",""
"Greece","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","40",""
"Spain","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","18",""
"Spain","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","22",""
"Spain","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","28",""
"Spain","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","32",""
"Finland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","6",""
"Finland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","25",""
"Finland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","36",""
"Finland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","33",""
"France","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"France","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","22",""
"France","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"France","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","40",""
"Croatia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","8",""
"Croatia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","15",""
"Croatia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","40",""
"Croatia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","37",""
"Hungary","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"Hungary","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"Hungary","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","27",""
"Hungary","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","47",""
"Ireland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","11",""
"Ireland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","25",""
"Ireland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","26",""
"Ireland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","39",""
"Italy","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","7",""
"Italy","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","20",""
"Italy","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","30",""
"Italy","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","44",""
"Lithuania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","6",""
"Lithuania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"Lithuania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","25",""
"Lithuania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","53",""
"Luxembourg","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","20",""
"Luxembourg","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","24",""
"Luxembourg","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","26",""
"Luxembourg","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","30",""
"Latvia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","5",""
"Latvia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","14",""
"Latvia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","28",""
"Latvia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","52",""
"Malta","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","14",""
"Malta","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","29",""
"Malta","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","26",""
"Malta","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","31",""
"Netherlands","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"Netherlands","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","26",""
"Netherlands","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","31",""
"Netherlands","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","34",""
"Poland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","5",""
"Poland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"Poland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","27",""
"Poland","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","52",""
"Portugal","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","10",""
"Portugal","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","21",""
"Portugal","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","28",""
"Portugal","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","42",""
"Romania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","15",""
"Romania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","18",""
"Romania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","27",""
"Romania","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","41",""
"Sweden","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","12",""
"Sweden","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","27",""
"Sweden","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"Sweden","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","33",""
"Slovenia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","9",""
"Slovenia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","25",""
"Slovenia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","35",""
"Slovenia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","31",""
"Slovakia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","7",""
"Slovakia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","18",""
"Slovakia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","32",""
"Slovakia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","43",""
"United Kingdom","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","8",""
"United Kingdom","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","23",""
"United Kingdom","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","26",""
"United Kingdom","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","43",""
"EU-28","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","9",""
"EU-28","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","20",""
"EU-28","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","29",""
"EU-28","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","42",""
"North Macedonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","7",""
"North Macedonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","16",""
"North Macedonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","30",""
"North Macedonia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","47",""
"Serbia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Always","6",""
"Serbia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Often","14",""
"Serbia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Rarely","34",""
"Serbia","All","All","DEXc10_a","During your time at school has anyone supported, defended or protected you and your rights as an LGBTI person?","Never","46",""
"Austria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","4",""
"Austria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","24",""
"Austria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","39",""
"Austria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","33",""
"Belgium","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","5",""
"Belgium","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","28",""
"Belgium","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","40",""
"Belgium","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","27",""
"Bulgaria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","4",""
"Bulgaria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","17",""
"Bulgaria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","41",""
"Bulgaria","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","39",""
"Cyprus","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","4",""
"Cyprus","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","30",""
"Cyprus","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","42",""
"Cyprus","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","25",""
"Czechia","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","6",""
"Czechia","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","27",""
"Czechia","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","38",""
"Czechia","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","30",""
"Germany","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","4",""
"Germany","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","21",""
"Germany","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","41",""
"Germany","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","34",""
"Denmark","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","7",""
"Denmark","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Often","36",""
"Denmark","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Rarely","37",""
"Denmark","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Never","20",""
"Estonia","All","All","DEXc10_b","During your time at school have you heard or seen anyone support, protect or promote the rights of LGBTI people?","Always","11",""
